감성도_벤치마킹,반응도_벤치마킹,감성도_시총가중,반응도_시총가중,감성도_뉴스빈도가중,반응도_뉴스빈도가중
-0.01624415275,0.03288445025,-0.15070441499563708,0.3050840455424418,-0.0647234691425978,0.1310253439365847
0.03183914761111111,0.03183914761111111,0.020220865127389288,0.020220865127389288,0.028029568206575175,0.028029568206575175
0.019982304066666668,0.03331295873333333,0.013281459874436607,0.022141827250721807,0.03415569454547926,0.056941744010389025
-0.000527593333333333,0.032799466666666666,-0.00028028692367356063,0.01742490101618701,-0.0002800142482220318,0.017407949305810445
0.011108802555555556,0.033326842555555555,0.010072316062617716,0.03021734250023012,0.04297053230195314,0.12891327912200778
0.033328633333333336,0.033328633333333336,0.011506545813474203,0.011506545813474203,0.17951207355280865,0.17951207355280865
0.033328633333333336,0.033328633333333336,0.03967085196399125,0.03967085196399125,0.03382761788982712,0.03382761788982712
0.03332843,0.03332843,0.05472993889885899,0.05472993889885899,0.01443919253457343,0.01443919253457343
-0.0067642141999999985,0.0332278138,-0.06275470069783609,0.30826958582453345,-0.02695144620870558,0.13239344730738792
0.032408141,0.032408141,0.020582229656227462,0.020582229656227462,0.02853048108269079,0.02853048108269079
0.0333285025,0.0333285025,0.030218847566595933,0.030218847566595933,0.12891970003875491,0.12891970003875491
0.03285737044444444,0.03285737044444444,0.05395639328950148,0.05395639328950148,0.014235110925631235,0.014235110925631235
0.03328044766666667,0.03328044766666667,0.30875789421506855,0.30875789421506855,0.13260316255061938,0.13260316255061938
0.033324487666666666,0.033324487666666666,0.030215207329939476,0.030215207329939476,0.12890417005480082,0.12890417005480082
0.02998221711111111,0.02998221711111111,0.010351212164271066,0.010351212164271066,0.16148786868926682,0.16148786868926682
0.03253439166666666,0.03253439166666666,0.012942349967330733,0.012942349967330733,0.0406928751478807,0.0406928751478807
0.033328831333333336,0.033328831333333336,0.027273275656079416,0.027273275656079416,0.004350844868709065,0.004350844868709065
0.033000787600000005,0.033000787600000005,0.012996842333181144,0.012996842333181144,0.16597997402211065,0.16597997402211065
0.03332831883333333,0.03332831883333333,0.05113907581957522,0.05113907581957522,0.04806250033689606,0.04806250033689606
0.033320286666666664,0.033320286666666664,0.03805445666805297,0.03805445666805297,0.010833544842872429,0.010833544842872429
0.03332950666666667,0.03332950666666667,0.054731706935963687,0.054731706935963687,0.014439658989107759,0.014439658989107759
0.012423489722222222,0.03200348194444445,0.11525838125302101,0.29691090070923726,0.04950035659321358,0.12751519934377223
0.03215903288888889,0.03215903288888889,0.020424022483772928,0.020424022483772928,0.02831117895574681,0.02831117895574681
-0.020597583333333332,0.020597583333333332,-0.013690412058556247,0.013690412058556247,-0.03520738961639401,0.03520738961639401
0.0012066711666666667,0.03211967761111111,0.001094084921712473,0.029122809871771793,0.004667586995607774,0.1242437821191023
0.03168107866666667,0.03168107866666667,0.010937735713684036,0.010937735713684036,0.1706381436935503,0.1706381436935503
0.03307902173333334,0.03307902173333334,0.013027653618909563,0.013027653618909563,0.16637345855271343,0.16637345855271343
0.033318482,0.033318482,0.00971230379500329,0.00971230379500329,0.012817414647737916,0.012817414647737916
0.03332822666666667,0.03332822666666667,0.05113893439875594,0.05113893439875594,0.04806236742408789,0.04806236742408789
0.033249095,0.033249095,0.03797315003880949,0.03797315003880949,0.010810398039815549,0.010810398039815549
0.03330556166666667,0.03330556166666667,0.05469238590023133,0.05469238590023133,0.014429285069146923,0.014429285069146923
0.03331163533333334,0.03331163533333334,0.3090472364253035,0.3090472364253035,0.13272742720216485,0.13272742720216485
0.019581333333333333,0.019581333333333333,0.012435995623501166,0.012435995623501166,0.017238411183181698,0.017238411183181698
0.01727863,0.01727863,0.011484432939495252,0.011484432939495252,0.02953431228327825,0.02953431228327825
0.01100431188888889,0.03321383033333333,0.009977574706382704,0.030114874676585912,0.042566346563229475,0.12847613071458677
0.025810633851851852,0.03319393977777777,0.008910993676842678,0.011460043529618788,0.13901921378289064,0.17878659767715083
0.033027495999999996,0.033027495999999996,0.010466163251596222,0.010466163251596222,0.00898679877289599,0.00898679877289599
0.033175043333333334,0.033175043333333334,0.03948803480217695,0.03948803480217695,0.03367172839445731,0.03367172839445731
0.033326499523809526,0.033326499523809526,0.013125118863156735,0.013125118863156735,0.16761816694368187,0.16761816694368187
0.03332654222222222,0.03332654222222222,0.009714653341626614,0.009714653341626614,0.012820515365542982,0.012820515365542982
0.033327176,0.033327176,0.30919141427900176,0.30919141427900176,0.13278934768979725,0.13278934768979725
-0.017365428,0.030686934666666665,-0.011028686501169036,0.019489101110581487,-0.01528764069024598,0.02701521845986481
0.006689723999999999,0.026639475999999995,0.004446399203046304,0.017706222985577745,0.011434725884224697,0.04553477927630235
0.023653900000000002,0.03155990166666667,0.021446916147987855,0.028615262797413624,0.09149687096642595,0.12207848390785839
0.033262594666666666,0.033262594666666666,0.011483746290437632,0.011483746290437632,0.17915638126055555,0.17915638126055555
0.033262594666666666,0.033262594666666666,0.013232032902540377,0.013232032902540377,0.04160368590054255,0.04160368590054255
0.03315497922222222,0.03315497922222222,0.30759386622226276,0.30759386622226276,0.13210324401886528,0.13210324401886528
-0.033325996000000004,0.033325996000000004,-0.021165154249190594,0.021165154249190594,-0.029338513999918384,0.029338513999918384
0.03332863666666667,0.03332863666666667,0.02215224776288027,0.02215224776288027,0.056968542256489736,0.056968542256489736
0.03184176916666667,0.03184176916666667,0.028870831166153785,0.028870831166153785,0.1231687901270074,0.1231687901270074
-0.03331287,0.03331287,-0.01856576499002352,0.01856576499002352,-0.01137472858891199,0.01137472858891199
0.023844213619047618,0.0332263320952381,0.00823209681746637,0.01147122681700816,0.12842783519450315,0.17896106663950898
0.033168703333333334,0.033168703333333334,0.03948048834208253,0.03948048834208253,0.03366529347421092,0.03366529347421092
0.0329900685,0.0329900685,0.012992620783855043,0.012992620783855043,0.1659260614924733,0.1659260614924733
0.033312665000000005,0.033312665000000005,0.05111505652914226,0.05111505652914226,0.04803992606984048,0.04803992606984048
0.03328689111111111,0.03328689111111111,0.03801631624823882,0.03801631624823882,0.01082268682558455,0.01082268682558455
0.03332718133333334,0.03332718133333334,0.309191463758768,0.309191463758768,0.13278936894001822,0.13278936894001822
-0.0021469642444444438,0.03232097491111111,-0.0013635250211625665,0.02052687095917211,-0.0018900782603153868,0.028453744485855557
0.018725385333333334,0.018725385333333334,0.009424366878702007,0.009424366878702007,0.0014284857248534559,0.0014284857248534559
0.011583154666666665,0.031281258,0.007698872132636373,0.02079143483968633,0.019799052769278885,0.05346896382327743
-0.03332279566666667,0.03332279566666667,-0.01310549294053126,0.01310549294053126,-0.005709449753192085,0.005709449753192085
0.033185226666666665,0.033185226666666665,0.01762983818435248,0.01762983818435248,0.01761268710208181,0.01761268710208181
0.013588436166666667,0.030088733966666663,0.012320591997462807,0.02728135970737231,0.05256213100490894,0.11638778422548576
0.03332880333333334,0.03332880333333334,0.011506604505133376,0.011506604505133376,0.1795129891934891,0.1795129891934891
0.03332880333333334,0.03332880333333334,0.0396710543138676,0.0396710543138676,0.03382779043500723,0.03382779043500723
0.03290961666666667,0.03290961666666667,0.012960936091782765,0.012960936091782765,0.16552142287085755,0.16552142287085755
0.03290961666666667,0.03290961666666667,0.050496617916010886,0.050496617916010886,0.04745869331239205,0.04745869331239205
0.03290961666666667,0.03290961666666667,0.3053175258697729,0.3053175258697729,0.13112561742068835,0.13112561742068835
-5.153844444444449e-05,0.03327367677777778,-3.273177871202943e-05,0.021131926602865152,-4.5371828462901935e-05,0.029292454814361518
-0.0036106445833333344,0.02971106291666667,-0.003273759998094882,0.02693892656354096,-0.013966520596894159,0.1149268953517861
0.02211623,0.02211623,0.007635519019671751,0.007635519019671751,0.1191207052135601,0.1191207052135601
-0.03205796666666667,0.03205796666666667,-0.01910982384058376,0.01910982384058376,-0.013470283387046313,0.013470283387046313
0.03324087333333333,0.03324087333333333,0.30839074507250447,0.30839074507250447,0.13244548192659678,0.13244548192659678
-0.033124963333333333,0.033124963333333333,-0.021037479523456182,0.021037479523456182,-0.029161535052149176,0.029161535052149176
0.015330081999999998,0.028659922533333333,0.005292634987252689,0.009894696501419348,0.08256968655244153,0.1543658292365683
0.020119036666666666,0.020119036666666666,0.006375570289015662,0.006375570289015662,0.005474400300520797,0.005474400300520797
-0.033322739999999997,0.033322739999999997,-0.013123638233700479,0.013123638233700479,-0.16759925813241944,0.16759925813241944
-0.033322739999999997,0.033322739999999997,-0.05113051564040012,0.05113051564040012,-0.04805445514624892,0.04805445514624892
0.022059478333333334,0.022059478333333334,0.01490180250046832,0.01490180250046832,0.017944192794299565,0.017944192794299565
-0.029405631666666664,0.029405631666666664,-0.033583604704558144,0.033583604704558144,-0.009560758959871579,0.009560758959871579
-0.03332185666666667,0.03332185666666667,-0.309142064397201,0.309142064397201,-0.13276815325065613,0.13276815325065613
-0.001016197333333333,0.032307406,-0.0006453812605515582,0.02051825341937944,-0.0008946085119460427,0.028441799105780582
0.002896962333333331,0.030422612333333335,0.0019254981237175842,0.0202207264804228,0.004951769337358403,0.052001283268741746
0.033329609999999996,0.033329609999999996,0.017706542641692857,0.017706542641692857,0.01768931693795121,0.01768931693795121
0.03087268333333333,0.03087268333333333,0.008934285947663692,0.008934285947663692,0.007871507805382164,0.007871507805382164
0.032067305740740744,0.032067305740740744,0.02907532446292392,0.02907532446292392,0.12404119978529907,0.12404119978529907
0.01447201872,0.031146241493333334,0.004996392883850712,0.010753085824918449,0.07794805334318929,0.16775744561517555
0.031724717904761904,0.031724717904761904,0.01005332274363384,0.01005332274363384,0.008632312178222221,0.008632312178222221
0.004485099333333334,0.03172108260606061,0.001784195807469637,0.012618811399226838,0.00560980482029943,0.03967561672181364
0.01663795,0.033253458916666666,0.0065525955173673265,0.013096352966219308,0.08368183639293432,0.16725080364850614
-0.033312092333333335,0.033312092333333335,-0.05111417782763221,0.05111417782763221,-0.048039100231849756,0.048039100231849756
0.03332901685714285,0.03332901685714285,0.03806442725019422,0.03806442725019422,0.010836383321153147,0.010836383321153147
0.00024853800000000127,0.033080764166666665,0.0023058003991119763,0.3069053392979288,0.0009902788912005897,0.1318075403320007
7.923333333326177e-07,0.033328491,5.032064823145416e-07,0.021166738809779623,6.975300180841332e-07,0.029340710471178533
0.03313912488888889,0.03313912488888889,0.02202628665930126,0.02202628665930126,0.05664461032286722,0.05664461032286722
0.033329141,0.033329141,0.01770629348280684,0.01770629348280684,0.01768906802145792,0.01768906802145792
0.03331089916666667,0.03331089916666667,0.00963988439603702,0.00963988439603702,0.008493171777900148,0.008493171777900148
6.976708333333512e-06,0.033320770458333336,6.325759329918988e-06,0.03021183694892706,2.698696545370277e-05,0.1288897913294646
-0.033326441,0.033326441,-0.011765308840329907,0.011765308840329907,-0.007123997504997302,0.007123997504997302
0.03266461488888889,0.03266461488888889,0.011277296729793648,0.011277296729793648,0.17593558943336182,0.17593558943336182
0.03332520133333333,0.03332520133333333,0.013256938159678416,0.013256938159678416,0.04168199212173131,0.04168199212173131
0.033328628666666665,0.033328628666666665,0.013125957392659562,0.013125957392659562,0.1676288756298018,0.1676288756298018
0.03332950333333334,0.03332950333333334,0.038064982845267444,0.038064982845267444,0.010836541490909526,0.010836541490909526
0.011122757444444445,0.03331452033333333,0.10319089456994714,0.3090740018863252,0.04431769753187651,0.13273892224357145
-0.018005895666666667,0.018005895666666667,-0.011435443945316218,0.011435443945316218,-0.015851475889799956,0.015851475889799956
0.0333235015,0.0333235015,0.030214313175748922,0.030214313175748922,0.12890035541263817,0.12890035541263817
0.005490025908045978,0.03151450052873563,0.0018954042908477498,0.010880225435466006,0.029569947400942768,0.16974093357846706
-2.9231333333332513e-05,0.033295165333333335,-9.263188063923615e-06,0.01055098563534922,-7.95386094453246e-06,0.009059631737173448
0.01342846664102564,0.031467953666666666,0.005341913768464398,0.012518115392549935,0.01679585473886697,0.03935901192918042
0.009791798222222222,0.026899527111111113,0.008012714559729689,0.022012119494444368,0.0012782504920291567,0.003511544354242829
0.02737056592753623,0.033151963898550726,0.010779467879431107,0.013056380746039441,0.13766234541696,0.16674032672672937
0.03012224143939394,0.03315131246969697,0.046219660719401846,0.05086747670604616,0.043439041932141126,0.047807240884583185
0.03332681,0.03332681,0.022513204214815563,0.022513204214815563,0.02710955784277721,0.02710955784277721
-0.03306877,0.03306877,-0.0377672043347009,0.0377672043347009,-0.01075176832293063,0.01075176832293063
0.033327673333333335,0.033327673333333335,0.3091960282671987,0.3091960282671987,0.13279132927290282,0.13279132927290282
-9.431000000000717e-06,0.033316345666666664,-5.9895755170850246e-06,0.02115902537629641,-8.302573328438506e-06,0.029330018336664872
-0.032011918333333333,0.032011918333333333,-0.012589939149374188,0.012589939149374188,-0.005484847101537865,0.005484847101537865
-0.0071767671111111105,0.029395911555555557,-0.0038126978648231336,0.015616743233715494,-0.003808988704587572,0.01560155057878579
0.03332861333333333,0.03332861333333333,0.009645010721747546,0.009645010721747546,0.008497688301445478,0.008497688301445478
-0.002226236929824561,0.03160507552631579,-0.002018521967180942,0.028656221792757976,-0.008611421926568143,0.12225322324502355
0.017101301017543858,0.02981363750877193,0.00590413959253399,0.010293010890365453,0.09210968764926018,0.16057987844340374
0.031587777916666664,0.031587777916666664,0.012565782101488643,0.012565782101488643,0.03950888389528004,0.03950888389528004
0.033326538,0.033326538,0.027271399001253277,0.027271399001253277,0.00435054549014803,0.00435054549014803
0.02637076401149425,0.03317490378160919,0.010385711584135596,0.013065415258999142,0.1326337655520387,0.16685570461528967
0.033328879,0.033328879,0.009715334509984741,0.009715334509984741,0.012821414309550017,0.012821414309550017
0.024923373708333335,0.03314504259722222,0.03824250194328182,0.05085785619426852,0.03594179662177551,0.04779819915195224
-0.03332718333333333,0.03332718333333333,-0.022513456412057768,0.022513456412057768,-0.027109861529256495,0.027109861529256495
0.033173518148148146,0.033173518148148146,0.3077658602947954,0.3077658602947954,0.13217711081995798,0.13217711081995798
-0.0169973765,0.032191406916666665,-0.00902995179944074,0.017101865856397502,-0.00902116706502668,0.01708522840883741
9.090000000037957e-07,0.033327882333333336,2.6305669120936515e-07,0.00964479917670764,2.3176477787281713e-07,0.00849750192074952
0.0010995622962962969,0.030619456074074076,0.0009969696484789252,0.02776256375978862,0.004253273648056735,0.11844069779071116
-0.011079525111111108,0.03327110511111111,-0.003825151244801652,0.01148668447928905,-0.05967567006975887,0.17920221954962665
2.099000000000198e-05,0.03326638,8.349931008318559e-06,0.01323353872779892,2.6253555256396804e-05,0.041608420462611664
0.03331492866666667,0.03331492866666667,0.013120561862646074,0.013120561862646074,0.16755997043663898,0.16755997043663898
0.033328044333333334,0.033328044333333334,0.05113865462592358,0.05113865462592358,0.04806210448265545,0.04806210448265545
-0.033327378666666664,0.033327378666666664,-0.02251358836525771,0.02251358836525771,-0.027110020422360832,0.027110020422360832
