일자,kospi,감성수치_벤치마킹,반응도_벤치마킹,감성수치_mc,반응도_mc,감성수치_ns,반응도_ns,감성수치_벤치마킹_ma7,감성수치_벤치마킹_ma15,감성수치_벤치마킹_ma30,감성수치_벤치마킹_ma90,감성수치_mc_ma7,감성수치_mc_ma15,감성수치_mc_ma30,감성수치_mc_ma90,감성수치_ns_ma7,감성수치_ns_ma15,감성수치_ns_ma30,감성수치_ns_ma90,반응도_벤치마킹_ma7,반응도_벤치마킹_ma15,반응도_벤치마킹_ma30,반응도_벤치마킹_ma90,반응도_mc_ma7,반응도_mc_ma15,반응도_mc_ma30,반응도_mc_ma90,반응도_ns_ma7,반응도_ns_ma15,반응도_ns_ma30,반응도_ns_ma90,감성+반응,감성+반응_벤치마킹_ma7,감성+반응_벤치마킹_ma15,감성+반응_벤치마킹_ma30,감성+반응_벤치마킹_ma90,감성+반응_mc,감성+반응_mc_ma7,감성+반응_mc_ma15,감성+반응_mc_ma30,감성+반응_mc_ma90,감성+반응_ns,감성+반응_ns_ma7,감성+반응_ns_ma15,감성+반응_ns_ma30,감성+반응_ns_ma90
2019-06-27,0.3662540920115184,0.2239135417444444,0.3787841393,0.182790384381162,0.5013944503141504,0.5054005854516603,0.8275013623003165,0.18365231554304381,0.1637586674922035,0.11905523551903384,0.11659554244045037,0.16008637223460273,0.18547330935810163,0.16134452347857053,0.16533579365527876,0.4027378005192415,0.36453299881875517,0.24855334900000112,0.26764326049533127,0.28185403920336133,0.24124632715273261,0.27936270792565643,0.2777859013088292,0.36364684342576015,0.36371844837809125,0.38995517517407363,0.4002082494437209,0.6483703101938436,0.5632607186448996,0.6174835792806231,0.6213674182282394,0.08481489818728398,0.051763146944857154,0.03950617707191968,0.03325959298732409,0.03238859784541235,0.09165008429950498,0.058214903938594534,0.06746006429527844,0.0629171319164634,0.06616874854916736,0.41821967296862644,0.2611232326494469,0.20532711888443236,0.1534776115827066,0.16630480178017212
2019-06-28,0.3642514879921087,-0.0666340433333333,0.0666340433333333,-0.064243127569844,0.064243127569844,-0.2156167061232814,0.2156167061232814,0.14557557035256766,0.15487290531442574,0.11357304641533016,0.11476341334990124,0.1368102545219389,0.17966779746481276,0.16154561110807622,0.16452495003494563,0.2980167193693561,0.33812941739023433,0.23879196806160866,0.2620397344535919,0.2628155921081232,0.24124510408606595,0.2668969091856564,0.27420099310718726,0.358725905018766,0.3664786868274482,0.37528792595481486,0.3950681504685098,0.6052540022220386,0.5656060313661495,0.6002099770845908,0.6147225926849865,-0.004440095730948539,0.03825952971868782,0.037362330162690076,0.03031229505505071,0.03146824191291355,-0.004127179439955251,0.04907738236923025,0.06584441848008452,0.06062611733985303,0.06499856771622996,-0.046490563959453494,0.1803758121273849,0.19124803785823874,0.14332532167824247,0.1610817449497974
2019-07-01,0.36377511793537265,0.0949452482222222,0.2930737389074074,0.0947494232379938,0.4934898629053544,0.2478387858590679,0.7485525429417645,0.17723717617756765,0.16847171056312946,0.1284783605546908,0.11591794205071107,0.25042634804576347,0.20133449399617395,0.16981665083006545,0.1720682840387807,0.35881219918566964,0.35294164630924035,0.2676129533617118,0.2612169352939275,0.28241887511434016,0.2661274521304487,0.26002353850465554,0.27687223254596005,0.4237650318963985,0.3911588043484833,0.37291661577862456,0.4006978547324344,0.6349840744253061,0.5995749911484702,0.5876939316756276,0.6181157056866571,0.027825958887978536,0.05005512392451078,0.04483494708822404,0.03340739793270766,0.0320944594077136,0.046757879884078965,0.10612192936731156,0.0787537599456503,0.06332745073040837,0.06894739228183061,0.1855203533944047,0.22784003219242102,0.2116149844617893,0.15727450872847076,0.16146229029651182
2019-07-02,0.359596672612253,0.1271308469833333,0.3254337378166667,0.1020388245137677,0.4451720948839066,0.3108470689555403,0.7105272819737346,0.15093107119960317,0.15951252020487547,0.13711918001524637,0.11533273231842711,0.2131120817748357,0.17939825710605278,0.1764784701636432,0.1721792146284082,0.31183059336930946,0.3351211407361205,0.2881978964921671,0.25974321435184106,0.27828460038875663,0.2703884544944169,0.2642462643152111,0.2783422934920712,0.4211945916573897,0.3920981188163714,0.38248053366448637,0.4045702482263714,0.6260844559583622,0.6083998331098965,0.5925599960538358,0.6202852195248256,0.04137266672558486,0.04200179283502854,0.043130343810705726,0.0362332310849938,0.03210197722821812,0.045424837268285286,0.08976165626040816,0.07034171913021903,0.0674995794484824,0.06965858760163679,0.2208653230144821,0.19523228740079737,0.20388764609545384,0.17077454440812231,0.16111487673431557
2019-07-03,0.34552413367737256,0.1271835704777777,0.3789294783952381,-0.2263940914130069,0.4981585562285928,0.1652507244070764,0.7379261369148844,0.1433321164876984,0.15741311797931995,0.13801148177376488,0.11383622388685985,0.14239117682653546,0.15769696070072914,0.16489653490763095,0.1654558867151558,0.2609583424912189,0.3284324325409598,0.2881573325589654,0.25649356059759965,0.2912647936174414,0.2803517010189143,0.26541096998632224,0.2767184902418614,0.4288475717560165,0.3962448598789671,0.38344050685486547,0.4029924637518118,0.6285017897704263,0.6236860366605322,0.5951225030737349,0.6186503238383707,0.04819360402158831,0.04174759932754054,0.04413103538819339,0.03662976124682457,0.031500588008806375,-0.11278015371698757,0.0610641104215413,0.0624866100961994,0.06322801092359304,0.0666774754295813,0.12194282868410009,0.16401278531125496,0.20483872216224883,0.17148891303154215,0.1586798243261618
2019-07-04,0.3524034185604793,0.0512582861450549,0.1584510157831501,-0.0150827068689047,0.3205709998033742,0.1228308447355767,0.5052132026958581,0.11866707997349989,0.14667444939660929,0.13381036742137783,0.111626903062237,0.11412359236224023,0.12941616510721962,0.15524908296776674,0.15978760753507137,0.20630552238892125,0.30408863448067347,0.2819914040272676,0.2515321454832955,0.25978863311503425,0.2605800290152513,0.25908680315594573,0.27570019974655074,0.4030156502544771,0.37983613595916527,0.37588801295901647,0.4010536702014195,0.5824606241126464,0.6031071044927316,0.5878354538622129,0.6179376015902919,0.008121927506987318,0.03082835850206799,0.038220432279564454,0.03466850032432729,0.0307755594713476,-0.004835078420705999,0.045993593785245125,0.049156936084979654,0.058356269310463324,0.06408340645464437,0.06205576445869839,0.12016484332853662,0.1833980158507876,0.1657645449716115,0.15543117070280799
2019-07-05,0.3534102048009824,0.1692158419722222,0.2625261025055555,0.1940587726202124,0.4643769789282234,0.210093920092343,0.6753094945330071,0.15235992073143637,0.15236344070586855,0.1332696059843408,0.10991482355417131,0.1510238638179626,0.14090190165320754,0.15919737304568793,0.15776978453352167,0.26712132613401046,0.2982264786966322,0.2771741686578918,0.24787269685196836,0.2877732129967803,0.2702683205822883,0.2558972901774272,0.2736520621776579,0.4601776290199599,0.38873429564599227,0.37450395247997176,0.39978214791423083,0.6481310224568931,0.6194084023118959,0.5876000766390249,0.6167839524490515,0.04442357547516349,0.0438451039208202,0.041179011237714155,0.03410333103440624,0.030078418129492388,0.09011642656389326,0.06949780357718334,0.054773401494340505,0.05962004543003865,0.06307354333677669,0.14187841898201817,0.1731296182272774,0.1847239866965836,0.16286756274573524,0.1528839016685626
2019-07-08,0.32828522043949726,0.0748915054583333,0.261509444125,0.0825824945415134,0.466657281748756,0.2181726441265347,0.6172962657205188,0.11705016139360569,0.14122073015543643,0.13941329408190253,0.10934297242879712,0.04985243005001046,0.14141912714644103,0.1573597415903333,0.15561852009885657,0.21176077598684243,0.26895252710490986,0.29205895187355896,0.2453011816110174,0.2766068064184734,0.27354834347086854,0.2644883217556062,0.27289867228402626,0.3964520745168529,0.39252491918639587,0.3867351593423742,0.3961958026589295,0.6304461545605404,0.6216397468400814,0.5931592023997787,0.613414458255865,0.019584835962093143,0.032376871333852156,0.038630696797766165,0.03687318818214319,0.029839551999407625,0.03853772242277412,0.01976409931303294,0.055510531454567406,0.06085654473801238,0.061655404479161235,0.13467715850168155,0.13350376690766083,0.1671915808614963,0.17323745494703557,0.1504712914274458
2019-07-09,0.3217144851738133,0.2177477555111111,0.4620897387333333,0.3251346012278138,0.607758790549109,0.2098272551786079,0.8349152670769201,0.1299954340404311,0.15185060790062163,0.1468639896440013,0.1108880293894144,0.08172325529487419,0.1618057365265487,0.1683869060811021,0.1598357012068279,0.1973293740187092,0.2802558720924128,0.3007425909817098,0.24690957113292436,0.29612909226371154,0.2916846339642019,0.2688508733041247,0.2743761457088411,0.4196787453261676,0.4232852356961246,0.39910465951942903,0.397553690910364,0.6482158667181384,0.6461951246651897,0.6007744748515472,0.6140020070400964,0.10061900345389907,0.038495429880820047,0.044292488982734364,0.039484511872717676,0.030425030109116222,0.19760341200788295,0.03429751324612288,0.0684899793226252,0.06720399881902833,0.06354327295402055,0.17518797879746448,0.12791203120848527,0.18109997820490817,0.18067847216253036,0.15160297223302502
2019-07-10,0.3253679327819073,0.2244643968051282,0.2244643968051282,0.1667948087802751,0.1667948087802751,0.5574742028262928,0.5574742028262928,0.14389269494433835,0.14606332889902454,0.15287353328848438,0.11144043315183765,0.13789309817962875,0.14870947788454958,0.16295230766729016,0.158918050652522,0.2533612995071687,0.2747729316361616,0.3109529305739326,0.24673640721040493,0.27406265203655295,0.2830240163581603,0.2634252702628936,0.2727184867601532,0.3723410671192651,0.4035272111776784,0.38572852820819353,0.3936383086240008,0.6224370189911966,0.6318384307707864,0.5920376593834902,0.6114757155481664,0.05038426543309005,0.03943561358513206,0.04133942998764487,0.040270751822562456,0.030391866293065173,0.02782050823604854,0.05134326332458456,0.06000832088644094,0.06285535380463256,0.06255623266868204,0.3107774868168106,0.1577014519929778,0.17361209794328092,0.18409584519542796,0.15087332115076613
2019-07-11,0.3371672419486304,0.2618631378888889,0.3173441661666666,0.2499447436091774,0.4857450679735101,0.4986621316889446,0.7158475860097359,0.1739791023363146,0.1514957878608764,0.15446461105144732,0.11215917396233148,0.17575416253364048,0.14746231124348844,0.16517662319596982,0.16065735525300825,0.3070514833576498,0.27325997504517724,0.31476175250919974,0.24693686648880211,0.29676167351991245,0.2849757523829751,0.26418423891289355,0.2740536834404001,0.3959373625721416,0.4062710360066987,0.3851024578574062,0.3979976168285352,0.6525276451788935,0.6314946164894065,0.5955793628294963,0.6140893465412389,0.08310073914313629,0.05163032956681683,0.04317262612850484,0.040807115709602736,0.030737634756009557,0.12140942647406143,0.06958763957464512,0.0599096659608343,0.06360992357335463,0.06394124451667263,0.356966083204,0.20035958138405344,0.172562203143059,0.1874656040025248,0.15164129897904965
2019-07-15,0.338195566751225,0.1838139650912698,0.360209959734127,-0.0688253291995291,0.5275083533977152,0.358408220005214,0.7670616941862445,0.16498246349512033,0.1575220106425166,0.1562985510006934,0.1140432783982574,0.09974650288234141,0.10540265608826443,0.1430702243426403,0.156653001911084,0.313729201823291,0.27296726702134805,0.3088208815252679,0.2485663154459069,0.2825251233488618,0.2897742463148799,0.2667212706449174,0.27301748376219903,0.37352260572488455,0.3977179893663189,0.3843913509509792,0.3968834597489569,0.6369197169649369,0.6346674281216422,0.6046144289806139,0.6151642737894404,0.06621162096409652,0.04661169084935796,0.04564582191193974,0.04168814812286437,0.03113580890828418,-0.03630593607809929,0.03725757366855687,0.04192053245329412,0.05499495681592718,0.06217298537853097,0.2749212164474757,0.19982031442892606,0.17324343332183254,0.18671756094068964,0.15290911692979828
2019-07-16,0.34327799246416185,0.2080783967777777,0.3182732939444444,0.410479842639214,0.4698481400423566,0.6133012380504786,0.7300760174187049,0.184009162255041,0.14682403425084992,0.1596777127914341,0.11524478582171419,0.1465889811820129,0.09798928679081047,0.15934758074449834,0.15729951241212875,0.37017614381242586,0.2880931482969297,0.32347902218593133,0.25233478096192247,0.2906342447516396,0.2842507398065466,0.2723534583634359,0.27433273796528546,0.3739784426239704,0.3924335655260745,0.3894723889544928,0.39726818509157386,0.6530311100646777,0.648859559687886,0.6175066438486593,0.6170650029808905,0.06622579674114239,0.05347936389937575,0.041734840357185825,0.04348877730231052,0.03161541763069376,0.1928631905889139,0.05482111888828369,0.038454285198674824,0.06206148294667871,0.06249009181175588,0.4477565253538545,0.24173653811329024,0.18693199335304267,0.19975044534548045,0.15570696236645104
2019-07-17,0.33302117104258205,0.1226193624333333,0.2799678199333333,0.3011360038620067,0.3932179276725088,0.2986482643678387,0.6422436761037881,0.17041939181535842,0.14866897519825734,0.15857034288069335,0.1142427750464364,0.14316061012975476,0.11174839216574467,0.1565414430809593,0.15578760037475306,0.38286485941088744,0.2914804468641811,0.32221104658671074,0.25023459609749515,0.26461682778021106,0.28337701187494163,0.2747522320026952,0.2737978252076003,0.3433297479273132,0.3857487698438848,0.38845378709618406,0.3962460517025528,0.625506597068516,0.6417723018986876,0.620673646523579,0.6159082543131505,0.03432947558207559,0.04509583885441301,0.042129369950191974,0.04356755563590319,0.0312794233533954,0.11841207538619887,0.04915129618896906,0.04310680480996802,0.06080911640230038,0.06173022155271103,0.19180495916961668,0.23948449534722,0.18706407734248362,0.19998790523515256,0.15412155325116456
2019-07-18,0.3295734677424765,0.1834296763492063,0.4425408230992063,0.339030881078786,0.5308029169109908,0.5063547722125705,0.7988067683347979,0.16455728889308388,0.15242223048931555,0.1559673753470955,0.11372099678723006,0.1677657633152563,0.12754786260341255,0.15347305985473267,0.1549855366248581,0.375562083608927,0.30451429374798317,0.3198177172420518,0.24804214115074016,0.29577060296507934,0.29118415089377764,0.28078630269409727,0.27615505969006066,0.39533090623170114,0.3914574913123571,0.3917778050643642,0.3975747883507934,0.6599826778554453,0.6476576009894253,0.6280287170496609,0.6169652659899758,0.08117511995239876,0.048671208558206176,0.044382937762367014,0.043793502664613446,0.03140462865579072,0.17995858059952283,0.06632299124607335,0.049929566316985086,0.060127338526398955,0.061618341921062095,0.4044796192220262,0.24786446964119027,0.19722099695580791,0.200854710649277,0.15303338559178953
2019-07-22,0.34407361646918666,0.2803591463396825,0.4768319037682539,0.255784350036665,0.6349064565176089,0.5038743525313212,0.8027269332006645,0.18414456096859405,0.16864975232488327,0.16050659651537594,0.11582241093886439,0.24113679143409825,0.17778480709140648,0.159343354372307,0.15947928342273796,0.4131721336924219,0.3456687572130402,0.3219476179548361,0.24883089972470457,0.3280218760129251,0.297534460140139,0.2839013903612137,0.2765108251466215,0.48399453087282135,0.40368934752075625,0.39621182158337426,0.4036865946180472,0.6753534297067688,0.639046735506765,0.6292275689093305,0.6171992309803263,0.1336841854879933,0.06040344434649468,0.0501791130107523,0.045568045912861566,0.032026150419176475,0.1623991353144387,0.11670888824632375,0.0717698327738334,0.06313372069305688,0.06437964883705147,0.4044735137259379,0.27903721754844074,0.22089849086367389,0.20257831696187145,0.15357823995423034
2019-07-23,0.3484630919624193,0.1037591910625661,0.335801612440873,0.0182099101274098,0.2548948793046934,0.056348450191944,0.4753277804734226,0.17270816467877922,0.16446796072164696,0.15730179711746145,0.11771876994758426,0.2535703970522324,0.1739717998884148,0.15666069482926057,0.1602283256098416,0.3700207380048119,0.32142443488139033,0.30657820423037035,0.2510063935902957,0.32453496925674596,0.3088221632954565,0.2884313383425761,0.2780531745694213,0.4450497488595325,0.41565533826291673,0.40141866101290397,0.4049169880028138,0.6336771563192228,0.6427343685272137,0.627824132860914,0.617678765014873,0.03484250366437031,0.05604983891441664,0.050791351422851176,0.04537076786628179,0.03273207769033319,0.004641612844075435,0.11285144152630797,0.07231230733082751,0.06288652635171295,0.06487917099867117,0.026783983762853944,0.23447368903802937,0.20659053118270693,0.19247719522498846,0.15504131920369096
2019-07-24,0.33809817882802906,0.200969973307846,0.5119649910207393,0.228380160302891,0.5858606110129077,0.3282843169423901,0.8174078871009289,0.17169267561164614,0.17098695803500952,0.16289085885550078,0.11857704344483193,0.22755615671847193,0.1801065639896605,0.16418572169549614,0.16213835804008284,0.32930403498937066,0.34096892638260734,0.31205126196800687,0.25178207342682885,0.35220521169621666,0.31742570928399966,0.30105573167104516,0.2820698589364948,0.4616229589981827,0.42105780620692185,0.4090783676138225,0.41069645682021944,0.6461531377023977,0.6474390666726697,0.6413801114510999,0.622288991930526,0.1028895905799896,0.06047105516048969,0.05427565643257638,0.04903922669526773,0.03344700991759036,0.13379894025827752,0.1050451464026352,0.07583527471695303,0.06716482701669092,0.06658964916171016,0.26834218988025077,0.212780835466442,0.22075660346153753,0.2001434731794966,0.156681212658959
2019-07-25,0.33386555477126173,0.0687006446060606,0.1753857513737373,0.3496501120932747,0.3921533097437734,0.2222465211028656,0.338607334438564,0.16399000163632144,0.17057423397819135,0.15589748206681392,0.11857121166523436,0.2344867436086531,0.19791107182644457,0.16966509948644282,0.16431683925046772,0.3183895002372316,0.34124051818102946,0.30509652264296966,0.24964432571878245,0.33726491618770293,0.3116841297672488,0.29261623661905867,0.28019030626648517,0.461470870722649,0.41609087473992296,0.4043078969631594,0.40926941309057635,0.6027765174645087,0.6288598045872061,0.6252497757136438,0.6177325552586024,0.01204911417409403,0.05530807415749522,0.05316528167820765,0.04561813450077828,0.03322250411087026,0.13711644870965903,0.10820880174600368,0.08234899099698105,0.06859693956140892,0.0672498563609375,0.07525430209888538,0.19191771415026382,0.21459244558055915,0.19076153235352944,0.15421342723207432
2019-07-26,0.3294164836993944,0.0522113625777777,0.2021384264,0.0716454705802826,0.1285130196615895,0.1677133772783601,0.3962334547835567,0.1452445282404031,0.15953847444930247,0.15569454117496204,0.11682928823711707,0.19628882782315263,0.1810117964499425,0.1714087664882456,0.16163609709457497,0.270012158103773,0.3384329263210129,0.3093443992067129,0.24690496276862067,0.30292171665924494,0.2943540422783599,0.29301933812128084,0.27920250714009626,0.40400088540130596,0.384141156680755,0.4037131961884398,0.4052046397199309,0.5452660441000455,0.5996143504343152,0.6229047375497525,0.6145148309038245,0.010553922671671831,0.04399772182994509,0.046960794853075014,0.045621511404183884,0.03261903018319604,0.009207375769347692,0.07930086023493817,0.0695340808611423,0.06919998097368757,0.06549569648894302,0.06645365089242268,0.14722846130816036,0.20292923928155862,0.19269209180034338,0.15172676144507402
2019-07-29,0.3095092373839686,0.1032637769329059,0.1942369254166666,0.1962175477790392,0.4376311286823867,0.228274657551338,0.5137969313218766,0.1201235114097298,0.1512259709498845,0.1456832088842693,0.11679973429826715,0.14803310244363896,0.18628254847311995,0.15653092475441546,0.15552372541967993,0.2192767689928397,0.3105050179926064,0.2791400439320091,0.24425131660786512,0.27191108856026536,0.2958419598074889,0.28158136854449123,0.2720536950511816,0.3390022772107041,0.3923833634744586,0.3904614227998612,0.3970502119438941,0.5314447911625766,0.6017688217226004,0.6019449478020349,0.6072102163664685,0.02005763853836014,0.03266291474910108,0.04473898761960421,0.041021677331585536,0.03177579929683981,0.08587090690183105,0.05018355883095905,0.07309417292647669,0.06111928759178707,0.06175072814018791,0.11728681854842972,0.11653349670420425,0.18685223881636556,0.16802693917411093,0.14831189480525658
2019-07-30,0.31448879121353707,0.1985152233328914,0.4050298719528409,0.0926637523227748,0.5539174831653436,0.2593589243550551,0.7442487975664559,0.1336600874483477,0.15522611533207722,0.15452151777314346,0.11840023464394125,0.1586693656144054,0.187790200631129,0.1617611540841694,0.15941349300824,0.2482782653018556,0.3124334162101257,0.29497256494795365,0.24661850597870735,0.2818008399191179,0.30697070826434497,0.2928612294984749,0.27521845331979344,0.3817197920479399,0.4209930093166681,0.40678390131971115,0.3992892375228687,0.5698620793187242,0.6127890895767917,0.6195660175168072,0.6120550553070719,0.08040459548721061,0.037665524906607135,0.04764987056461065,0.04525336167901323,0.032585929451406134,0.051328072467288176,0.06056723724670937,0.07905836168387986,0.06580183334033736,0.06365209207411732,0.19302756758937914,0.14148436851456128,0.19145578867276977,0.1827549773415214,0.15094410331654518
2019-07-31,0.30684090484766957,0.0202739963083333,0.2854466993083333,0.1125995477521936,0.4761391949906856,0.1047737758601252,0.6591315099484861,0.10784637644841731,0.14432345074654812,0.15092273069453238,0.1156910189024598,0.1421292781071629,0.1998851924279105,0.15264392425808745,0.1559092976313689,0.21634818800438918,0.29552445326711985,0.284245860144234,0.24216966197825668,0.24944108396020276,0.30198649090262536,0.29588036860875266,0.2747154622042378,0.36604530404476526,0.4175683987561995,0.4076431940612592,0.3991532901097422,0.5472511682969466,0.605593743960941,0.6201305860412917,0.6109027728363197,0.005787145328003074,0.026901317042473297,0.043583732445907956,0.04465507318933775,0.03178211173066846,0.05361305802304472,0.05202575481839944,0.0834657397371974,0.06222425683861169,0.06223170910825994,0.06905969708568857,0.11839679864432943,0.17896776008604526,0.17626955183105486,0.14794211799935125
2019-08-01,0.30293843662685344,-0.0583616124722222,0.2476027883055555,-0.2222767982999592,0.4115474211239668,-0.2706786952742195,0.6415759328417003,0.08969462543723405,0.1265607834632148,0.13669240885703235,0.11319497108014874,0.06042543376527235,0.15770141636529894,0.1278453515780547,0.15176063024501235,0.1459302999505199,0.23659245771213996,0.2623428030045349,0.2379238722778041,0.2597578035218911,0.29727512386003274,0.29076293183328966,0.27250085614179426,0.3688158913847929,0.4136816841616401,0.4030576248438573,0.3971850752735348,0.5905323966402519,0.5996937383224741,0.6242766490051801,0.6094220919372667,-0.0144504979781305,0.023298878891294658,0.03762337257984997,0.03974508555862546,0.030845726530286173,-0.09147744311604034,0.022285860216451688,0.0652381875166729,0.05152904375437862,0.060277057347424313,-0.17366093642093172,0.08617656977221136,0.14188301542429507,0.16377448595029714,0.14499606396535442
2019-08-02,0.2925410164687752,0.0225699832666666,0.2269528276666666,-0.2983476642753039,0.4533774238204807,0.0655458916235193,0.5894191384072395,0.0854601426785039,0.1198908248521037,0.1342799000251805,0.11412640669051911,0.007569271643045716,0.11773583848947826,0.11474211532761146,0.15242806443734938,0.1313349448569712,0.22105229952918531,0.2562663731966832,0.24009444864233206,0.26330271798855776,0.293740791042255,0.28855890145859836,0.2721374364306831,0.41522509197892027,0.41769231723817163,0.4017205435410282,0.39730395060430895,0.6181303514436352,0.5961721024760375,0.6189722021873627,0.609259512913142,0.005122321522759334,0.02250188784694002,0.035216825730765386,0.0387476604392365,0.031058067745803435,-0.13526409543199494,0.0031429515141970905,0.04917735520064929,0.046094264936455416,0.06056027218392708,0.038634002966869044,0.08118211562127005,0.13178521416747718,0.15862176136411954,0.1462798268329766
2019-08-05,0.2648559888405979,0.1355996255555555,0.2063919588888889,0.1997478736447442,0.3860143047429906,0.4192972557738522,0.6233729730123243,0.09058028811779396,0.11701904953548993,0.13912962411793792,0.1170162277679368,0.046897923801092034,0.10802010224998544,0.14084493542348087,0.14936602542188912,0.21076260846667091,0.23427666631652638,0.28018003068348396,0.24906580444489584,0.2653986346801677,0.2825333310967524,0.28289036890968905,0.2717855255582037,0.45082723380465634,0.41091420224167546,0.4016174589615697,0.3963312617220987,0.6524365572659719,0.6059930914800337,0.6182726655378108,0.6079946574053748,0.027986672343010936,0.024039884795398737,0.03306178186703784,0.039358430692989825,0.03180331696274717,0.07710553656886666,0.021142861258427875,0.044386994142116984,0.05656578507238476,0.059198425313872385,0.2613785769076552,0.13750923066839077,0.1419700412827881,0.17322765440114324,0.15143067844486854
2019-08-06,0.24889990551946337,0.0472747896904761,0.2616467743095238,-0.2735259682831441,0.4483405788234033,0.0905202568049508,0.4541806108944424,0.06897451188316321,0.10148009242554282,0.13506492237521306,0.11791180803486802,-0.005414893428324955,0.07273274769533149,0.125258777393369,0.1466626022083349,0.18664279881665596,0.206719726601435,0.27619424190723757,0.25150398027837484,0.2449153350168367,0.2681876557995037,0.28286105796982136,0.2743224071134947,0.4357448188986649,0.39847647706206174,0.401082912291409,0.4009770694972113,0.6109982448842558,0.5827566699929522,0.6109017027498587,0.6116087134352224,0.012369296228674203,0.016892915685487703,0.0272157080979233,0.038204606837664565,0.0323458510072293,-0.12263279094329668,-0.002359511756281028,0.02898228906867948,0.050239155226993744,0.05880834043833336,0.041112545533994356,0.11403842249726205,0.12046729949610575,0.16872753267083782,0.15382202580189439
2019-08-07,0.24468353524516578,0.24876316835,0.2820797170166667,0.1252481662623435,0.4343409859222468,0.5408131785140874,0.6735601824823219,0.10161582217482988,0.11114702424470509,0.13780749248317603,0.11871330162455938,-0.00360794792687497,0.07986863143766042,0.1269202156630376,0.14610626613767339,0.2489341420529363,0.23901737515624458,0.28022090501881747,0.252888416372134,0.24443433754659863,0.2646061961045566,0.28671417970000657,0.2752482825278774,0.4297736461746022,0.4104395508365653,0.41304744454974107,0.40157468035223365,0.613059483817661,0.5959721634602122,0.6193532659937129,0.6134887385151361,0.07017104413233742,0.02483839617755751,0.029410191293732343,0.03951136216382864,0.032675632385373854,0.05440041201933977,-0.0015506009357411528,0.032781245213204524,0.0524240707413197,0.05867257712169457,0.3642702232087932,0.1526114366315654,0.14244770217644825,0.1735557327231186,0.15514419554523096
2019-08-08,0.25058318955790165,0.1483906084141414,0.2124354677474747,0.2118717315894421,0.4362177230750286,0.2687075266511315,0.5187522354758367,0.1311518537300247,0.10764173325179145,0.13931434564340048,0.11795518635076589,0.05841327062875379,0.07876806952343049,0.1294373167565455,0.14684200975482026,0.3259893166137008,0.23504558913682733,0.2880072577597173,0.2510057106608389,0.23941043460972994,0.2446375612196723,0.28103163525183594,0.27474535342407447,0.43329797502475387,0.40046335830737334,0.41076058225714757,0.40198080499488653,0.5955132413368232,0.5760617866852059,0.6117504266789379,0.6127220216678403,0.03152342830779049,0.03139912230137694,0.02633321110817677,0.039151738370204324,0.03240763936214374,0.09242220433791005,0.025310351878011946,0.03154372564874164,0.053167747596721465,0.05902766928830963,0.13939263013945744,0.19413095457780086,0.13540078203063757,0.1761885628211379,0.15379672648628218
2019-08-12,0.2623175512511828,0.1826436318444444,0.3280465599777778,0.2110685265961609,0.4679083124012491,0.4084428371417974,0.6475696137880395,0.13431765361097708,0.11610084325731333,0.1340840698264703,0.11838111611129497,0.10288223883019333,0.07770634124616023,0.12551471555815766,0.14960900704761904,0.3274023632267147,0.26478171750901625,0.28757406518343553,0.25200217335321295,0.2453090541184601,0.256950173270312,0.2745831646252761,0.27090117900394806,0.3981218748760303,0.43121937269518823,0.40545153727349437,0.3961625154229362,0.595348038885949,0.6202152979579741,0.6080132445027041,0.6076087134102309,0.0599156151284177,0.032949336558719754,0.029832131791795995,0.03681722821878871,0.032069583926353076,0.09876071808062781,0.040959669814520094,0.03350847972660745,0.0508901343735004,0.059269480561912544,0.2644951703024048,0.19491835487364972,0.16422167181867864,0.17484884040701276,0.1531187163277277
2019-08-13,0.2534085066785342,0.0728819514444444,0.3465055307777778,0.3584197670179455,0.4922824003488634,0.4335297485911329,0.7014026550880934,0.12535798588081834,0.10765544632821282,0.1277846969449888,0.11846225612734435,0.1255496521692221,0.09355670530474916,0.12913054967178325,0.15009322523724897,0.3294355764863262,0.26731079681482117,0.2854029857468418,0.2534040104330607,0.2653252786740157,0.2606202879263967,0.27555521011231315,0.27402258101259,0.41330303139115493,0.43243619900353764,0.40566944835267277,0.39813409620513196,0.6064951363253446,0.6217545857640728,0.607531746805316,0.6119869161178226,0.025253999269377436,0.033260642537841445,0.02805719341890357,0.035211739015814654,0.032461333176589405,0.17644374324007459,0.05189005183164458,0.040457306033279836,0.05238431885082972,0.05975723057634542,0.30407891672149423,0.1998010748714929,0.1662017137438634,0.1733913744742315,0.15507993887681737
2019-08-14,0.26019582156593496,0.2494639472,0.2925186900888888,0.4587794457042555,0.475960688651148,0.5551120029226757,0.5670731173955403,0.15424215123932178,0.11740212434601908,0.13431404764795177,0.12175629329252954,0.23016471131027919,0.11106083183309692,0.1486716901531084,0.152384101646819,0.3958058259317155,0.2890999531729104,0.29980248558275835,0.26122758196141393,0.2697355523567821,0.2671724055712115,0.2815071826893502,0.2758521700864172,0.417248761366547,0.4349915030014551,0.41368743323795687,0.39929595690288583,0.622622637254073,0.6253063315023172,0.6135375766124587,0.6128875541176919,0.07297286705934772,0.04160459186123678,0.03136660798069642,0.03781036914897805,0.03358673772642256,0.2183609809163894,0.09603594070450286,0.048310518163670685,0.061503609894588245,0.060846355683853215,0.314789094001044,0.24643766718213123,0.18077603115604426,0.18394009046683713,0.1601031337764099
